ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
SS.SHF,20240401,13435.0,13465.0,13395.0,13425.0,13150.0,13390.0,13285.0,-75.0,-180.0,313812.0,2084705.43,126967.0,
SS.SHF,20240329,13490.0,13470.0,13490.0,13525.0,13410.0,13435.0,13465.0,-35.0,-5.0,180837.0,1217648.26,142935.0,
SS.SHF,20240328,13450.0,13370.0,13450.0,13530.0,13400.0,13490.0,13470.0,120.0,100.0,244451.0,1646423.66,155414.0,
SS.SHF,20240327,13330.0,13390.0,13300.0,13475.0,13280.0,13450.0,13370.0,60.0,-20.0,256138.0,1712827.76,169192.0,
SS.SHF,20240326,13420.0,13520.0,13420.0,13465.0,13305.0,13330.0,13390.0,-190.0,-130.0,190611.0,1276195.88,179678.0,
SS.SHF,20240325,13595.0,13625.0,13600.0,13650.0,13415.0,13420.0,13520.0,-205.0,-105.0,257395.0,1740228.41,177546.0,
SS.SHF,20240322,13675.0,13620.0,13680.0,13730.0,13535.0,13595.0,13625.0,-25.0,5.0,236506.0,1611350.31,169389.0,
SS.SHF,20240321,13690.0,13685.0,13665.0,13680.0,13565.0,13675.0,13620.0,-10.0,-65.0,228400.0,1555573.28,162552.0,
SS.SHF,20240320,13745.0,13805.0,13740.0,13770.0,13615.0,13690.0,13685.0,-115.0,-120.0,191776.0,1312653.84,155164.0,
SS.SHF,20240319,13785.0,13750.0,13785.0,13885.0,13710.0,13745.0,13805.0,-5.0,55.0,240153.0,1657967.93,152986.0,
SS.SHF,20240318,13635.0,13600.0,13655.0,13875.0,13635.0,13785.0,13750.0,185.0,150.0,309832.0,2130721.67,157710.0,
SS.SHF,20240315,13560.0,13605.0,13550.0,13675.0,13515.0,13635.0,13600.0,30.0,-5.0,203023.0,1380687.79,166755.0,
SS.SHF,20240314,13690.0,13720.0,13680.0,13715.0,13505.0,13560.0,13605.0,-160.0,-115.0,281391.0,1914648.81,168207.0,
SS.SHF,20240313,13710.0,13720.0,13720.0,13795.0,13655.0,13690.0,13720.0,-30.0,0.0,226983.0,1557223.31,156147.0,
SS.SHF,20240312,13640.0,13770.0,13640.0,13815.0,13640.0,13710.0,13720.0,-60.0,-50.0,237070.0,1626610.75,157304.0,
SS.SHF,20240311,13885.0,13825.0,13890.0,13930.0,13635.0,13640.0,13770.0,-185.0,-55.0,240726.0,1657971.21,151775.0,
SS.SHF,20240308,13765.0,13745.0,13800.0,13900.0,13780.0,13885.0,13825.0,140.0,80.0,174602.0,1207066.83,147878.0,
SS.SHF,20240307,13710.0,13735.0,13715.0,13795.0,13685.0,13765.0,13745.0,30.0,10.0,164352.0,1129536.02,149509.0,
SS.SHF,20240306,13775.0,13820.0,13775.0,13800.0,13685.0,13710.0,13735.0,-110.0,-85.0,156530.0,1075308.3,148568.0,
SS.SHF,20240305,13890.0,13900.0,13900.0,13915.0,13750.0,13775.0,13820.0,-125.0,-80.0,185824.0,1284495.7,148099.0,
SS.SHF,20240304,13955.0,14065.0,13920.0,13995.0,13760.0,13890.0,13900.0,-175.0,-165.0,267731.0,1860882.77,139389.0,
SS.SHF,20240301,14145.0,14110.0,14130.0,14160.0,13950.0,13955.0,14065.0,-155.0,-45.0,197450.0,1388913.59,138602.0,
SS.SHF,20240229,14100.0,14145.0,14100.0,14170.0,14045.0,14145.0,14110.0,0.0,-35.0,180568.0,1274311.5,136810.0,
SS.SHF,20240228,14130.0,14045.0,14160.0,14210.0,14085.0,14100.0,14145.0,55.0,100.0,183082.0,1295034.88,137520.0,
SS.SHF,20240227,13940.0,13975.0,13960.0,14150.0,13940.0,14130.0,14045.0,155.0,70.0,191793.0,1347312.1,140536.0,
SS.SHF,20240226,14070.0,13975.0,14070.0,14090.0,13900.0,13940.0,13975.0,-35.0,0.0,172774.0,1207543.51,137504.0,
SS.SHF,20240223,13870.0,13825.0,13920.0,14075.0,13890.0,14070.0,13975.0,245.0,150.0,191685.0,1339719.19,142084.0,
SS.SHF,20240222,13750.0,13715.0,13760.0,13885.0,13760.0,13870.0,13825.0,155.0,110.0,151246.0,1045570.74,137872.0,
SS.SHF,20240221,13710.0,13730.0,13705.0,13800.0,13635.0,13750.0,13715.0,20.0,-15.0,138899.0,952671.54,133748.0,
SS.SHF,20240220,13680.0,13710.0,13715.0,13805.0,13665.0,13710.0,13730.0,0.0,20.0,122166.0,838939.91,127135.0,
SS.SHF,20240219,13630.0,13560.0,13680.0,13780.0,13630.0,13680.0,13710.0,120.0,150.0,91932.0,630345.42,113848.0,
SS.SHF,20240208,13525.0,13580.0,13470.0,13640.0,13470.0,13630.0,13550.0,50.0,-30.0,63868.0,432748.29,45700.0,
SS.SHF,20240207,13615.0,13595.0,13635.0,13675.0,13450.0,13525.0,13580.0,-70.0,-15.0,84674.0,575058.38,53893.0,
SS.SHF,20240206,13630.0,13655.0,13600.0,13665.0,13525.0,13615.0,13595.0,-40.0,-60.0,95363.0,648416.14,61617.0,
SS.SHF,20240205,13655.0,13680.0,13655.0,13730.0,13600.0,13630.0,13655.0,-50.0,-25.0,128676.0,878574.3,68737.0,
SS.SHF,20240202,13715.0,13780.0,13700.0,13750.0,13570.0,13655.0,13680.0,-125.0,-100.0,111950.0,765748.83,75310.0,
SS.SHF,20240201,13880.0,13945.0,13870.0,13905.0,13675.0,13715.0,13780.0,-230.0,-165.0,146840.0,1012052.37,78308.0,
SS.SHF,20240131,14055.0,14120.0,14040.0,14085.0,13865.0,13880.0,13945.0,-240.0,-175.0,167241.0,1166143.69,81290.0,
SS.SHF,20240130,14155.0,14180.0,14200.0,14255.0,14000.0,14055.0,14120.0,-125.0,-60.0,173087.0,1222103.47,90490.0,
SS.SHF,20240129,14180.0,14275.0,14190.0,14315.0,14090.0,14155.0,14180.0,-120.0,-95.0,163120.0,1156591.16,98764.0,
SS.SHF,20240126,14295.0,14325.0,14310.0,14395.0,14155.0,14180.0,14275.0,-145.0,-50.0,203491.0,1452566.83,108527.0,
SS.SHF,20240125,14355.0,14340.0,14375.0,14430.0,14250.0,14295.0,14325.0,-45.0,-15.0,133282.0,954824.23,124539.0,
SS.SHF,20240124,14330.0,14225.0,14310.0,14395.0,14280.0,14355.0,14340.0,130.0,115.0,153237.0,1099029.14,127897.0,
SS.SHF,20240123,14080.0,14115.0,14040.0,14370.0,14035.0,14330.0,14225.0,215.0,110.0,220513.0,1568492.22,128054.0,
SS.SHF,20240122,14215.0,14150.0,14210.0,14210.0,14040.0,14080.0,14115.0,-70.0,-35.0,185078.0,1306618.49,115743.0,
SS.SHF,20240119,14130.0,14070.0,14140.0,14235.0,14080.0,14215.0,14150.0,145.0,80.0,174588.0,1235396.6,116083.0,
SS.SHF,20240118,14070.0,14105.0,14070.0,14150.0,13980.0,14130.0,14070.0,25.0,-35.0,216800.0,1525647.06,102233.0,
SS.SHF,20240117,13895.0,13875.0,13910.0,14230.0,13890.0,14070.0,14105.0,195.0,230.0,317826.0,2241904.01,103256.0,
SS.SHF,20240116,13850.0,13880.0,13820.0,13935.0,13820.0,13895.0,13875.0,15.0,-5.0,97337.0,675386.37,91256.0,
SS.SHF,20240115,13930.0,13945.0,14000.0,14000.0,13770.0,13850.0,13880.0,-95.0,-65.0,126696.0,879342.23,91129.0,
SS.SHF,20240112,13995.0,13870.0,13990.0,14030.0,13820.0,13930.0,13925.0,60.0,55.0,68293.0,475513.76,34676.0,
SS.SHF,20240111,13635.0,13660.0,13620.0,14105.0,13545.0,13995.0,13870.0,335.0,210.0,125940.0,873487.36,40259.0,
SS.SHF,20240110,13630.0,13600.0,13615.0,13720.0,13585.0,13635.0,13660.0,35.0,60.0,73879.0,504702.28,43652.0,
SS.SHF,20240109,13605.0,13630.0,13600.0,13685.0,13505.0,13630.0,13600.0,0.0,-30.0,91032.0,619052.2,47575.0,
SS.SHF,20240108,13610.0,13685.0,13590.0,13750.0,13535.0,13605.0,13630.0,-80.0,-55.0,118738.0,809405.51,53873.0,
SS.SHF,20240105,13880.0,13915.0,13825.0,13865.0,13565.0,13610.0,13685.0,-305.0,-230.0,141479.0,968080.15,59324.0,
SS.SHF,20240104,13980.0,13920.0,13975.0,14020.0,13810.0,13880.0,13915.0,-40.0,-5.0,103919.0,723242.96,67087.0,
SS.SHF,20240103,13830.0,13785.0,13800.0,14010.0,13800.0,13980.0,13920.0,195.0,135.0,102595.0,714163.5,72994.0,
SS.SHF,20240102,13680.0,13825.0,13705.0,13875.0,13650.0,13830.0,13785.0,5.0,-40.0,77318.0,532948.4,74087.0,
SS.SHF,20231229,14020.0,14015.0,14015.0,14045.0,13625.0,13680.0,13825.0,-335.0,-190.0,196387.0,1357583.15,78854.0,
SS.SHF,20231228,14040.0,13960.0,14065.0,14080.0,13940.0,14020.0,14015.0,60.0,55.0,129087.0,904734.83,89824.0,
SS.SHF,20231227,13970.0,14005.0,13970.0,14040.0,13875.0,14040.0,13960.0,35.0,-45.0,143451.0,1001592.4,92270.0,
SS.SHF,20231226,14100.0,14040.0,14060.0,14115.0,13930.0,13970.0,14005.0,-70.0,-35.0,138313.0,968658.65,94474.0,
SS.SHF,20231225,13915.0,13910.0,13950.0,14185.0,13835.0,14100.0,14040.0,190.0,130.0,219043.0,1537799.71,101536.0,
SS.SHF,20231222,13940.0,13830.0,13960.0,14015.0,13810.0,13915.0,13910.0,85.0,80.0,185471.0,1290164.22,98049.0,
SS.SHF,20231221,13885.0,13840.0,13900.0,13940.0,13685.0,13940.0,13830.0,100.0,-10.0,210433.0,1455329.07,100974.0,
SS.SHF,20231220,13805.0,13720.0,13805.0,13885.0,13795.0,13885.0,13840.0,165.0,120.0,154642.0,1070131.45,109419.0,
SS.SHF,20231219,13730.0,13670.0,13705.0,13815.0,13605.0,13805.0,13720.0,135.0,50.0,185064.0,1269580.66,108407.0,
SS.SHF,20231218,13670.0,13645.0,13720.0,13760.0,13595.0,13730.0,13670.0,85.0,25.0,168767.0,1153595.1,109716.0,
SS.SHF,20231215,13530.0,13540.0,13580.0,13715.0,13575.0,13670.0,13645.0,130.0,105.0,174127.0,1188277.28,111364.0,
SS.SHF,20231214,13510.0,13535.0,13500.0,13615.0,13455.0,13530.0,13540.0,-5.0,5.0,181423.0,1228263.71,113729.0,
SS.SHF,20231213,13520.0,13440.0,13505.0,13650.0,13405.0,13510.0,13535.0,70.0,95.0,228472.0,1546518.72,113065.0,
SS.SHF,20231212,13365.0,13375.0,13455.0,13530.0,13300.0,13520.0,13440.0,145.0,65.0,156790.0,1054015.55,114112.0,
SS.SHF,20231211,13420.0,13385.0,13420.0,13500.0,13265.0,13365.0,13400.0,-20.0,15.0,120121.0,804891.06,64140.0,
SS.SHF,20231208,13320.0,13290.0,13320.0,13500.0,13245.0,13420.0,13385.0,130.0,95.0,140078.0,937818.48,70270.0,
SS.SHF,20231207,13330.0,13155.0,13345.0,13405.0,13150.0,13320.0,13290.0,165.0,135.0,159801.0,1062175.82,78204.0,
SS.SHF,20231206,13155.0,13360.0,13185.0,13350.0,13010.0,13330.0,13155.0,-30.0,-205.0,200407.0,1318473.99,83952.0,
SS.SHF,20231205,13605.0,13700.0,13565.0,13630.0,13080.0,13155.0,13360.0,-545.0,-340.0,194613.0,1300248.61,93596.0,
SS.SHF,20231204,13695.0,13775.0,13765.0,13820.0,13540.0,13605.0,13700.0,-170.0,-75.0,173490.0,1188636.58,94365.0,
SS.SHF,20231201,13830.0,13980.0,13800.0,13890.0,13640.0,13695.0,13775.0,-285.0,-205.0,178029.0,1226577.55,99022.0,
SS.SHF,20231130,13955.0,13900.0,14000.0,14090.0,13820.0,13830.0,13980.0,-70.0,80.0,220979.0,1544930.86,106797.0,
SS.SHF,20231129,13805.0,13690.0,13805.0,14000.0,13785.0,13955.0,13900.0,265.0,210.0,228984.0,1591604.65,117227.0,
SS.SHF,20231128,13650.0,13620.0,13650.0,13830.0,13560.0,13805.0,13690.0,185.0,70.0,224988.0,1540134.95,129362.0,
SS.SHF,20231127,13695.0,13675.0,13665.0,13705.0,13510.0,13650.0,13620.0,-25.0,-55.0,199782.0,1360947.08,134435.0,
SS.SHF,20231124,13545.0,13570.0,13545.0,13780.0,13540.0,13695.0,13675.0,125.0,105.0,180589.0,1235034.05,141969.0,
SS.SHF,20231123,13635.0,13680.0,13635.0,13695.0,13465.0,13545.0,13570.0,-135.0,-110.0,157297.0,1067366.54,149827.0,
SS.SHF,20231122,13750.0,13835.0,13725.0,13805.0,13515.0,13635.0,13680.0,-200.0,-155.0,184989.0,1265393.82,153247.0,
SS.SHF,20231121,13880.0,13885.0,13880.0,13930.0,13730.0,13750.0,13835.0,-135.0,-50.0,175634.0,1215296.93,157945.0,
SS.SHF,20231120,13900.0,13965.0,13880.0,13950.0,13825.0,13880.0,13885.0,-85.0,-80.0,155114.0,1077180.64,152531.0,
SS.SHF,20231117,14100.0,14085.0,14080.0,14085.0,13850.0,13900.0,13965.0,-185.0,-120.0,200756.0,1402141.66,147095.0,
SS.SHF,20231116,14140.0,14080.0,14150.0,14150.0,14005.0,14100.0,14085.0,20.0,5.0,168872.0,1189486.13,134617.0,
SS.SHF,20231115,14080.0,14100.0,14040.0,14175.0,13970.0,14140.0,14080.0,40.0,-20.0,204882.0,1442447.36,132931.0,
SS.SHF,20231114,14200.0,14260.0,14140.0,14250.0,14045.0,14080.0,14160.0,-180.0,-100.0,87412.0,619033.34,54869.0,
SS.SHF,20231113,14445.0,14505.0,14425.0,14430.0,14110.0,14200.0,14260.0,-305.0,-245.0,134361.0,958196.92,66469.0,
SS.SHF,20231110,14495.0,14505.0,14450.0,14630.0,14385.0,14445.0,14505.0,-60.0,0.0,107813.0,781914.29,70541.0,
SS.SHF,20231109,14520.0,14460.0,14475.0,14580.0,14435.0,14495.0,14505.0,35.0,45.0,93887.0,681093.05,71938.0,
SS.SHF,20231108,14545.0,14650.0,14525.0,14535.0,14380.0,14520.0,14460.0,-130.0,-190.0,97881.0,707826.04,76892.0,
SS.SHF,20231107,14655.0,14590.0,14665.0,14725.0,14510.0,14545.0,14650.0,-45.0,60.0,92075.0,674499.56,77322.0,
SS.SHF,20231106,14595.0,14510.0,14615.0,14695.0,14490.0,14655.0,14590.0,145.0,80.0,97913.0,714497.52,79968.0,
SS.SHF,20231103,14460.0,14370.0,14475.0,14600.0,14450.0,14595.0,14510.0,225.0,140.0,106766.0,774759.41,85139.0,
SS.SHF,20231102,14320.0,14415.0,14330.0,14480.0,14270.0,14460.0,14370.0,45.0,-45.0,106003.0,761814.98,90025.0,
SS.SHF,20231101,14575.0,14625.0,14580.0,14580.0,14310.0,14320.0,14415.0,-305.0,-210.0,155140.0,1118391.13,92592.0,
SS.SHF,20231031,14780.0,14725.0,14800.0,14830.0,14525.0,14575.0,14625.0,-150.0,-100.0,145688.0,1065345.44,87104.0,
SS.SHF,20231030,14580.0,14555.0,14620.0,14835.0,14610.0,14780.0,14725.0,225.0,170.0,128428.0,945706.7,80859.0,
SS.SHF,20231027,14635.0,14620.0,14635.0,14635.0,14500.0,14580.0,14555.0,-40.0,-65.0,108664.0,790810.0,87717.0,
SS.SHF,20231026,14730.0,14720.0,14730.0,14740.0,14535.0,14635.0,14620.0,-85.0,-100.0,108516.0,793477.47,90673.0,
SS.SHF,20231025,14675.0,14595.0,14660.0,14815.0,14635.0,14730.0,14720.0,135.0,125.0,119152.0,877085.59,88607.0,
SS.SHF,20231024,14505.0,14525.0,14500.0,14680.0,14490.0,14675.0,14595.0,150.0,70.0,112700.0,822689.62,97676.0,
SS.SHF,20231023,14615.0,14655.0,14575.0,14600.0,14420.0,14505.0,14525.0,-150.0,-130.0,108733.0,789712.55,99616.0,
SS.SHF,20231020,14860.0,14850.0,14825.0,14930.0,14565.0,14615.0,14760.0,-235.0,-90.0,69130.0,510199.25,39751.0,
SS.SHF,20231019,14795.0,14820.0,14845.0,14915.0,14775.0,14860.0,14850.0,40.0,30.0,74282.0,551681.24,44471.0,
SS.SHF,20231018,14785.0,14860.0,14780.0,14905.0,14750.0,14795.0,14820.0,-65.0,-40.0,81846.0,606536.27,51516.0,
SS.SHF,20231017,14960.0,14870.0,14985.0,15005.0,14760.0,14785.0,14860.0,-85.0,-10.0,69949.0,519882.39,59134.0,
SS.SHF,20231016,14785.0,14805.0,14785.0,14980.0,14740.0,14960.0,14870.0,155.0,65.0,97217.0,722854.39,63117.0,
SS.SHF,20231013,14805.0,14720.0,14805.0,14865.0,14745.0,14785.0,14805.0,65.0,85.0,76410.0,565808.05,68671.0,
SS.SHF,20231012,14645.0,14570.0,14605.0,14805.0,14590.0,14805.0,14720.0,235.0,150.0,92959.0,684216.88,76167.0,
SS.SHF,20231011,14540.0,14655.0,14580.0,14650.0,14475.0,14645.0,14570.0,-10.0,-85.0,83240.0,606422.26,81203.0,
SS.SHF,20231010,14655.0,14640.0,14680.0,14760.0,14525.0,14540.0,14655.0,-100.0,15.0,80404.0,589301.83,84620.0,
SS.SHF,20231009,14800.0,14820.0,14755.0,14780.0,14540.0,14655.0,14640.0,-165.0,-180.0,74620.0,546312.15,84341.0,
SS.SHF,20230928,14725.0,14835.0,14730.0,14925.0,14730.0,14800.0,14820.0,-35.0,-15.0,98233.0,728070.61,85279.0,
SS.SHF,20230927,14955.0,15005.0,14950.0,14965.0,14725.0,14725.0,14835.0,-280.0,-170.0,112776.0,836643.36,94667.0,
SS.SHF,20230926,15065.0,15105.0,15085.0,15100.0,14915.0,14955.0,15005.0,-150.0,-100.0,98292.0,737546.63,99013.0,
SS.SHF,20230925,15165.0,15150.0,15150.0,15205.0,15015.0,15065.0,15105.0,-85.0,-45.0,123700.0,934409.66,101538.0,
SS.SHF,20230922,15150.0,15265.0,15100.0,15235.0,15060.0,15165.0,15150.0,-100.0,-115.0,108130.0,819250.35,102044.0,
SS.SHF,20230921,15475.0,15465.0,15445.0,15450.0,15105.0,15150.0,15265.0,-315.0,-200.0,187236.0,1429324.31,102698.0,
SS.SHF,20230920,15395.0,15435.0,15390.0,15595.0,15325.0,15475.0,15465.0,40.0,30.0,159461.0,1233257.25,89853.0,
SS.SHF,20230919,15490.0,15430.0,15445.0,15505.0,15365.0,15395.0,15435.0,-35.0,5.0,113061.0,872628.13,90850.0,
SS.SHF,20230918,15445.0,15430.0,15440.0,15525.0,15320.0,15490.0,15430.0,60.0,0.0,126224.0,974086.67,88642.0,
SS.SHF,20230915,15410.0,15340.0,15470.0,15500.0,15380.0,15445.0,15430.0,105.0,90.0,104608.0,807293.72,90853.0,
SS.SHF,20230914,15315.0,15365.0,15275.0,15435.0,15275.0,15410.0,15340.0,45.0,-25.0,106722.0,818612.24,95238.0,
SS.SHF,20230913,15465.0,15565.0,15460.0,15490.0,15250.0,15315.0,15365.0,-250.0,-200.0,133661.0,1027159.89,91204.0,
SS.SHF,20230912,15655.0,15625.0,15655.0,15690.0,15415.0,15465.0,15565.0,-160.0,-60.0,117597.0,915456.02,88370.0,
SS.SHF,20230911,15540.0,15635.0,15590.0,15710.0,15515.0,15655.0,15625.0,20.0,-10.0,108888.0,850861.99,81912.0,
SS.SHF,20230908,15750.0,15810.0,15795.0,15795.0,15480.0,15540.0,15615.0,-270.0,-195.0,94357.0,736728.03,38871.0,
SS.SHF,20230907,15850.0,15810.0,15820.0,15905.0,15670.0,15750.0,15810.0,-60.0,0.0,104954.0,829706.51,45067.0,
SS.SHF,20230906,15790.0,15810.0,15835.0,15860.0,15755.0,15850.0,15810.0,40.0,0.0,80580.0,636985.4,53034.0,
SS.SHF,20230905,15865.0,15905.0,15885.0,15940.0,15630.0,15790.0,15810.0,-115.0,-95.0,123824.0,979063.69,62623.0,
SS.SHF,20230904,15855.0,15820.0,15900.0,16000.0,15835.0,15865.0,15905.0,45.0,85.0,114754.0,912611.22,71811.0,
SS.SHF,20230901,15815.0,15755.0,15790.0,15925.0,15710.0,15855.0,15820.0,100.0,65.0,144136.0,1140303.45,77306.0,
SS.SHF,20230831,15705.0,15670.0,15700.0,15820.0,15680.0,15815.0,15755.0,145.0,85.0,148895.0,1172971.91,85370.0,
SS.SHF,20230830,15680.0,15720.0,15620.0,15770.0,15560.0,15705.0,15670.0,-15.0,-50.0,133938.0,1049426.13,93689.0,
SS.SHF,20230829,15825.0,15820.0,15825.0,15855.0,15630.0,15680.0,15720.0,-140.0,-100.0,126321.0,992911.83,99601.0,
SS.SHF,20230828,15840.0,15805.0,15840.0,15930.0,15740.0,15825.0,15820.0,20.0,15.0,150748.0,1192772.65,104812.0,
SS.SHF,20230825,15845.0,15965.0,15825.0,15875.0,15725.0,15840.0,15805.0,-125.0,-160.0,136784.0,1081049.83,109392.0,
SS.SHF,20230824,16065.0,16085.0,16085.0,16165.0,15825.0,15845.0,15965.0,-240.0,-120.0,190033.0,1517266.39,117608.0,
SS.SHF,20230823,16120.0,16095.0,16115.0,16175.0,16020.0,16065.0,16085.0,-30.0,-10.0,111122.0,893908.87,125453.0,
SS.SHF,20230822,15955.0,15965.0,15995.0,16200.0,15965.0,16120.0,16095.0,155.0,130.0,161422.0,1299413.75,124166.0,
SS.SHF,20230821,15860.0,15870.0,15860.0,16040.0,15820.0,15955.0,15965.0,85.0,95.0,142096.0,1134293.09,122521.0,
SS.SHF,20230818,15765.0,15750.0,15800.0,15940.0,15795.0,15860.0,15870.0,110.0,120.0,119712.0,950075.8,121098.0,
SS.SHF,20230817,15730.0,15750.0,15730.0,15865.0,15655.0,15765.0,15750.0,15.0,0.0,124403.0,979720.26,117867.0,
SS.SHF,20230816,15745.0,15730.0,15705.0,15815.0,15705.0,15730.0,15750.0,0.0,20.0,83518.0,657837.34,115399.0,
SS.SHF,20230815,15725.0,15620.0,15705.0,15840.0,15645.0,15745.0,15730.0,125.0,110.0,114157.0,897931.46,110018.0,
SS.SHF,20230814,15465.0,15410.0,15400.0,15740.0,15400.0,15725.0,15600.0,315.0,190.0,103165.0,804891.29,45415.0,
SS.SHF,20230811,15255.0,15235.0,15260.0,15500.0,15260.0,15465.0,15410.0,230.0,175.0,115115.0,887023.86,50811.0,
SS.SHF,20230810,15325.0,15220.0,15250.0,15335.0,15160.0,15255.0,15235.0,35.0,15.0,93282.0,710803.58,53611.0,
SS.SHF,20230809,15260.0,15310.0,15190.0,15380.0,15100.0,15325.0,15220.0,15.0,-90.0,104682.0,796799.45,57983.0,
SS.SHF,20230808,15250.0,15275.0,15280.0,15395.0,15235.0,15260.0,15310.0,-15.0,35.0,82226.0,629588.1,63381.0,
SS.SHF,20230807,15395.0,15435.0,15350.0,15355.0,15210.0,15250.0,15275.0,-185.0,-160.0,107576.0,821664.56,65749.0,
SS.SHF,20230804,15295.0,15280.0,15305.0,15555.0,15305.0,15395.0,15435.0,115.0,155.0,164166.0,1267244.99,72590.0,
SS.SHF,20230803,15445.0,15410.0,15420.0,15420.0,15200.0,15295.0,15280.0,-115.0,-130.0,149247.0,1140487.93,71210.0,
SS.SHF,20230802,15340.0,15355.0,15340.0,15480.0,15330.0,15445.0,15410.0,90.0,55.0,117611.0,906360.0,83545.0,
SS.SHF,20230801,15315.0,15270.0,15320.0,15445.0,15270.0,15340.0,15355.0,70.0,85.0,154612.0,1187076.75,82670.0,
SS.SHF,20230731,15190.0,15170.0,15190.0,15330.0,15180.0,15315.0,15270.0,145.0,100.0,158047.0,1206711.01,92886.0,
SS.SHF,20230728,15215.0,15355.0,15215.0,15255.0,15065.0,15190.0,15170.0,-165.0,-185.0,181709.0,1378307.64,104144.0,
SS.SHF,20230727,15545.0,15555.0,15495.0,15520.0,15180.0,15215.0,15355.0,-340.0,-200.0,225341.0,1730220.71,111453.0,
SS.SHF,20230726,15505.0,15545.0,15530.0,15615.0,15495.0,15545.0,15555.0,0.0,10.0,109022.0,847947.23,115972.0,
SS.SHF,20230725,15505.0,15455.0,15505.0,15640.0,15460.0,15505.0,15545.0,50.0,90.0,142305.0,1106278.03,117792.0,
SS.SHF,20230724,15340.0,15320.0,15320.0,15580.0,15280.0,15505.0,15455.0,185.0,135.0,188894.0,1459787.83,118474.0,
SS.SHF,20230721,15375.0,15165.0,15350.0,15400.0,15230.0,15340.0,15320.0,175.0,155.0,150987.0,1156607.42,113191.0,
SS.SHF,20230720,15000.0,14960.0,14965.0,15420.0,14965.0,15375.0,15175.0,415.0,215.0,109726.0,832680.19,36191.0,
SS.SHF,20230719,14975.0,14880.0,14900.0,15020.0,14900.0,15000.0,14960.0,120.0,80.0,62441.0,467214.65,40943.0,
SS.SHF,20230718,14760.0,14865.0,14815.0,15015.0,14720.0,14975.0,14880.0,110.0,15.0,98871.0,735747.87,45755.0,
SS.SHF,20230717,14960.0,14980.0,15000.0,15070.0,14725.0,14760.0,14865.0,-220.0,-115.0,139666.0,1038194.27,47543.0,
SS.SHF,20230714,14970.0,14955.0,14920.0,15060.0,14920.0,14960.0,14980.0,5.0,25.0,80998.0,606753.91,65791.0,
SS.SHF,20230713,14885.0,14860.0,14925.0,15025.0,14900.0,14970.0,14955.0,110.0,95.0,93280.0,697632.95,66662.0,
SS.SHF,20230712,14915.0,14875.0,14825.0,14900.0,14815.0,14885.0,14860.0,10.0,-15.0,69970.0,519926.45,65176.0,
SS.SHF,20230711,14730.0,14720.0,14760.0,14955.0,14735.0,14915.0,14875.0,195.0,155.0,128176.0,953391.94,71231.0,
SS.SHF,20230710,14745.0,14770.0,14735.0,14800.0,14665.0,14730.0,14720.0,-40.0,-50.0,87123.0,641425.36,63719.0,
SS.SHF,20230707,14850.0,14820.0,14830.0,14870.0,14700.0,14745.0,14770.0,-75.0,-50.0,102134.0,754446.68,63663.0,
SS.SHF,20230706,14740.0,14750.0,14700.0,14915.0,14660.0,14850.0,14820.0,100.0,70.0,107959.0,800110.49,69793.0,
SS.SHF,20230705,14700.0,14695.0,14680.0,14875.0,14650.0,14740.0,14750.0,45.0,55.0,97610.0,720022.21,68705.0,
SS.SHF,20230704,14705.0,14710.0,14655.0,14760.0,14640.0,14700.0,14695.0,-10.0,-15.0,69324.0,509421.85,69099.0,
SS.SHF,20230703,14720.0,14700.0,14680.0,14800.0,14620.0,14705.0,14710.0,5.0,10.0,92699.0,682016.46,70543.0,
SS.SHF,20230630,14610.0,14625.0,14610.0,14795.0,14560.0,14720.0,14700.0,95.0,75.0,88480.0,650368.56,68290.0,
SS.SHF,20230629,14740.0,14770.0,14700.0,14700.0,14570.0,14610.0,14625.0,-160.0,-145.0,82377.0,602435.69,71190.0,
SS.SHF,20230628,14750.0,14710.0,14820.0,14830.0,14700.0,14740.0,14770.0,30.0,60.0,64762.0,478413.35,65125.0,
SS.SHF,20230627,14750.0,14690.0,14655.0,14790.0,14620.0,14750.0,14710.0,60.0,20.0,75283.0,553762.08,62973.0,
SS.SHF,20230626,14875.0,14855.0,14810.0,14840.0,14705.0,14750.0,14755.0,-105.0,-100.0,38085.0,280996.36,25034.0,
SS.SHF,20230621,14785.0,14855.0,14785.0,14905.0,14765.0,14875.0,14855.0,20.0,0.0,65899.0,489478.86,32957.0,
SS.SHF,20230620,14930.0,15060.0,14985.0,14985.0,14755.0,14785.0,14855.0,-275.0,-205.0,82944.0,616075.45,42180.0,
SS.SHF,20230619,15255.0,15250.0,15300.0,15310.0,14885.0,14930.0,15060.0,-320.0,-190.0,122936.0,925912.86,49791.0,
SS.SHF,20230616,15135.0,15195.0,15215.0,15350.0,15155.0,15255.0,15250.0,60.0,55.0,83604.0,637670.85,62039.0,
SS.SHF,20230615,15315.0,15310.0,15280.0,15340.0,15070.0,15135.0,15195.0,-175.0,-115.0,104126.0,791254.18,63193.0,
SS.SHF,20230614,15200.0,15130.0,15250.0,15400.0,15245.0,15315.0,15310.0,185.0,180.0,104743.0,802010.58,68728.0,
SS.SHF,20230613,15265.0,15285.0,15235.0,15265.0,15060.0,15200.0,15130.0,-85.0,-155.0,106467.0,805588.98,65261.0,
